IncidentID,Date,State,Cityorcounty,BusinessorLocation,Address,Latitude,Longitude,Name,Type,Gender,Age,Agegoup,Status,Incidentcharacteristics,Sources,notactiveswornlocalstate,rank,agencytype,offduty,training,blueonblue,Error,ErrorDetail,ToRemove,type_new,Notes,Duplicate,duplicate_of,record_added,incident_id_changed,original_id,Businessorschool,Participantname,Agegroup,duplicate_to_delete,to_be_edited,_merge
1790788,9/10/20,North Carolina,Hendersonville,,207 Bethea Dr,35.3768,-82.507,Deputy Ryan Hendrix,victim,male,35,Adult 18+,Killed,"Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer killed,Officer Involved Shooting - subject/suspect/perpetrator killed,Defensive Use,Defensive Use - Stand Your Ground/Castle Doctrine established,Shootout (where VENN diagram of shooters and victims overlap)","https://wlos.com/news/local/shots-fired-in-henderson-county ,https://www.citizen-times.com/story/news/2020/09/10/update-deputy-critical-condition-after-shooting-marine-vet-father/3461891001/ ,https://www.facebook.com/sheriffhcsonc/posts/10157091516716205 ",0,Deputy,Sheriff,0,0,0,0,NA,0,Suspect-inflicted,Sheriff's deputy was fatally shot in the face by the suspect after responding to a call of a reported break-in. The suspect was fatally shot by other responding deputies. ,0,NA,0,0,,,,,,,1
1792642,9/11/20,Washington,Spokane Valley,Rodeway Inn,6309 E Broadway Ave,47.6642,-117.319,,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed,Car-jacking","https://www.khq.com/news/police-shooting-that-left-1-suspect-dead-and-1-officer-injured-began-as-robbery-carjacking/video_0bdcae08-f494-11ea-b742-cba57e33dc02.html ,https://www.kxly.com/spokane-officer-shot-near-broadway-and-dyer/ ,https://www.kxly.com/medical-examiner-identifies-man-shot-killed-by-police-near-broadway-and-dyer/ ",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local officer was non-fatally shot in the leg by suspect during an attemped arrest. The suspect was fatally shot. ,0,NA,0,0,,,,,,,1
1792881,9/12/20,New Mexico,Laguna,,I-40,35.0323,-107.38,Officer  Sharron Duran,victim,female,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot","https://www.krqe.com/news/new-mexico/bcso-investigating-officer-involved-shooting-west-of-albuquerque/ ,https://www.abc15.com/news/crime/new-mexico-state-police-officer-shot-arizona-man-arrested ,https://www.krqe.com/news/albuquerque-metro/man-who-shot-at-state-police-officer-facing-federal-charges/ ,https://www.krqe.com/news/albuquerque-metro/state-police-releases-name-of-officer-shot-wounded-along-i-40/ ,https://www.azfamily.com/news/officials-say-scottsdale-man-opened-fire-on-new-mexico-officer-in-unprovoked-attack/article_e7b1ea70-2e9a-11eb-a60b-b79d876d6125.html?block_id=997197 ,https://www.kob.com/albuquerque-news/dash-camera-footage-shows-suspect-shooting-injuring-state-police-officer-during-traffic-stop/5943711/?cat=500 ",0,Officer,State,0,0,0,0,NA,0,Suspect-inflicted,State Officer was non-fatally shot in both hands and once on her vest by suspect during a traffic stop.,0,NA,0,0,,,,,,,1
1793349,9/12/20,California,Compton,Compton Blue Line Station,275 N Willowbrook Ave,33.896,-118.224,Deputy,victim,female,31,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Police Targeted,Possession of gun by felon or prohibited person,Ghost gun","https://abc7.com/2-lasd-deputies-shot-in-compton/6420532/,https://twitter.com/LASDHQ/status/1304983687797157888,https://www.kmov.com/news/police-identify-and-charge-man-with-shooting-two-deputies-and-he-was-already-in-custody/article_3b2db362-c264-5bf5-93e6-30be3fc7ceca.html",0,Deputy,Sheriff,0,0,0,0,NA,0,Suspect-inflicted,Sheriff's deputy was non-fatally shot in the jaw and arms by the suspect. Another deputy was also struck by gunfire.,0,NA,0,0,,,,,,,1
1793349,9/12/20,California,Compton,Compton Blue Line Station,275 N Willowbrook Ave,33.896,-118.224,Deputy,victim,male,24,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Police Targeted,Possession of gun by felon or prohibited person,Ghost gun","https://abc7.com/2-lasd-deputies-shot-in-compton/6420532/ ,https://twitter.com/LASDHQ/status/1304983687797157888 ,https://www.kmov.com/news/police-identify-and-charge-man-with-shooting-two-deputies-and-he-was-already-in-custody/article_3b2db362-c264-5bf5-93e6-30be3fc7ceca.html ",0,Deputy,Sheriff,0,0,0,0,NA,0,Suspect-inflicted,"Sheriff's deputy was non-fatally struck by gunfire in the forehead, an arm, and a hand by the suspect. Another deputy also sustained gunfire wounds.",0,NA,0,0,,,,,,,1
1795013,9/13/20,Missouri,Saint Louis,,N 20th St and E Prairie Ave,38.6733,-90.211,,victim,male,35,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Drive-by (car to street, car to car)","https://www.columbiatribune.com/news/20200914/st-louis-police-officer-shot-trying-to-make-traffic-stop ,https://fox2now.com/news/missouri/st-louis-police-officer-shot-in-north-st-louis-3/ ",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local officer non-fatally was shot in the right shoulder by suspect after a traffic stop turned into a chase.,0,NA,0,0,,,,,,,1
1796329,9/15/20,Arizona,Phoenix,Sandra Day O'Connor US Courthouse,401 W Washington St,33.4478,-112.08,Court Security Officer Steve Ford,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Drive-by (car to street, car to car)","https://www.abc15.com/news/region-phoenix-metro/central-phoenix/suspect-sought-after-shooting-outside-of-phoenix-courthouse ,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/suspect-sought-after-shooting-outside-of-phoenix-courthouse ,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/suspect-sought-after-shooting-outside-of-phoenix-courthouse ,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/officer-shot-outside-of-phoenix-courthouse-identified-by-us-marshals-service,https://www.phoenixnewtimes.com/news/suspect-charged-in-phoenix-federal-court-house-shooting-11494396 ,https://www.pinalcentral.com/arizona_news/judge-man-charged-in-courthouse-shooting-unfit-for-trial/article_b4eceb0d-0e2e-5980-8b85-db49e91c9568.html ",0,Security Officer,Federal,0,0,0,0,NA,1,Suspect-inflicted,Federal security officer was non-fatally shot in the chest by suspect during a drive-by shooting.,0,NA,0,0,,,,,,,1
1796500,9/15/20,Texas,Rockport,,,28.0206,-97.0544,,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff",https://www.kiiitv.com/article/news/breaking-news-standoff-in-rockport-leaves-one-deputy-injured/503-69f615fb-931c-437e-bba8-fb90c3e78023 ,0,Deputy,Sheriff,0,0,0,0,NA,0,Suspect-inflicted,Sheriff's deputy was non-fatally struck with shotgun pellets in the left arm. The deputy was shot by the suspect when making a welfare check. More info: https://www.caller.com/story/news/crime/2020/09/16/aransas-county-deputy-shot-standoff-back-work-whats-next/5818958002/ ,0,NA,0,0,,,,,,,1
1797586,9/16/20,Michigan,Superior Township,Lakeview Estates Condominium,8300 Lakeview Dr,42.2665,-83.5988,Deputy,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Suicide^,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed,Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff","https://www.detroitnews.com/story/news/local/michigan/2020/09/16/superior-twp-police-shooting/5821195002/ ,https://www.mlive.com/crime/2020/09/police-identify-alleged-shooter-found-dead-in-home-after-standoff.html ",0,Deputy,Sheriff,0,0,0,0,NA,0,Suspect-inflicted,Sheriff's deputy was non-fatally shot twice in the chest by the suscpect after responding to a felonious assault call.,0,NA,0,0,,,,,,,1
1799277,9/18/20,Pennsylvania,Philadelphia,,1400 block of Sharpnack St,40.0707,-75.1637,,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Police Targeted,Drive-by (car to street, car to car)","https://www.fox29.com/news/police-gunman-opens-fire-on-plainclothes-officers-in-cedarbrook-injuring-2 ,https://6abc.com/philly-police-id-suspect-after-shots-fired-at-officers-in-west-oak-lane/6444717/ ,https://www.inquirer.com/news/philadelphia/shooting-undercover-narcotics-officers-philadelphia-20200926.html ",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted; ambush,Local officer was non-fatally shot in his vest by suspect during an undercover investigation. Three undercover officers were sitting in an unmakred car when the suspect began firing. The other two officers were not struck.,0,NA,0,0,,,,,,,1
1801667,9/20/20,Louisiana,Pineville,,1313 Military Hwy,31.3287,-92.4293,Officer John Michael Goulart Jr.,victim,male,25,Adult 18+,"Injured,Arrested","Shot - Wounded/Injured,Accidental Shooting,Accidental Shooting - Injury,Accidental/Negligent Discharge,Self-Inflicted (not suicide or suicide attempt - NO PERP),Officer Involved Incident,Officer Involved Shooting - Accidental discharge - no injury required,Officer Involved Shooting - Officer shot","https://www.ktbs.com/news/pineville-police-officer-shot-reward-for-information/article_53cfe8ca-fc72-11ea-bc0f-ff482aaf0752.html ,https://www.kalb.com/2020/09/21/pineville-police-officer-ambushed-sunday-night/ ,https://www.ksla.com/2020/09/23/police-claim-ambushed-louisiana-officer-shot-himself-altered-facts/ ",0,Officer,Local,0,0,0,1,The officer filed a false report of shooting. The shot wound was actually self-inflicted.,1,Self-inflicted,Local officer non-fatally shot himself in the leg during work. He claimed he was ambushed but it was later cleared up that the shot was actually self-inflicted. ,0,NA,0,0,,,,,,,1
1803386,9/23/20,Kentucky,Louisville,,1st St and Broadway,38.2457,-85.7534,Officer Robinson Desroches,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Political Violence","https://www.wave3.com/2020/09/23/officer-shot-brook-street-broadway/,https://www.whas11.com/article/news/investigations/breonna-taylor-case/breonna-taylor-announcement-decision-louisville-daniel-cameron/417-8233b2bf-3bdd-48d4-a223-c5ff892f137c,https://www.whas11.com/article/news/local/louisville-police-officer-shot-lmpd-downtown/417-4586176e-b844-47b6-9efe-65a9f02bba92,https://www.wlky.com/article/lmpd-officer-wounded-in-downtown-shooting/34133637,https://www.cbsnews.com/news/officers-shot-louisville-ky-protests-breonna-taylor-grand-jury-decision/,https://www.wave3.com/2020/09/24/officers-shot-downtown-louisville-identified/",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local officer was non-fatally shot in the abdomen by suspect during a protest. Another officer was also non-fatally shot.,0,NA,0,0,,,,,,,1
1803386,9/23/20,Kentucky,Louisville,,1st St and Broadway,38.2457,-85.7534,Officer Aubrey Gregory,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Political Violence","https://www.wave3.com/2020/09/23/officer-shot-brook-street-broadway/ ,https://www.whas11.com/article/news/investigations/breonna-taylor-case/breonna-taylor-announcement-decision-louisville-daniel-cameron/417-8233b2bf-3bdd-48d4-a223-c5ff892f137c ,https://www.whas11.com/article/news/local/louisville-police-officer-shot-lmpd-downtown/417-4586176e-b844-47b6-9efe-65a9f02bba92 ,https://www.wlky.com/article/lmpd-officer-wounded-in-downtown-shooting/34133637,https://www.cbsnews.com/news/officers-shot-louisville-ky-protests-breonna-taylor-grand-jury-decision/ ,https://www.wave3.com/2020/09/24/officers-shot-downtown-louisville-identified/ ",0,Major,Local,0,0,0,0,NA,0,Suspect-inflicted,Major was non-fatally shot in the hip by suspect during a protest. Another officer was non-fatally shot as well. ,0,NA,0,0,,,,,,,1
1804620,9/24/20,California,Paso Robles,Templeton Cemetery District,100 Templeton Cemetery Rd,35.5714,-120.702,"Deputy Richard ""Ted"" Lehnhoff",victim,male,34,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed,Police Targeted,Possession of gun by felon or prohibited person,Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","https://www.ksby.com/news/local-news/sheriff-wanted-felon-killed-deputy-wounded-in-gun-battle-in-templeton ,https://thehill.com/blogs/blog-briefing-room/news/518408-white-supremacist-killed-in-shooting-with-california-police ",0,Deputy,Sheriff,0,0,0,0,NA,0,Suspect-inflicted,Sheriff's deputy was non-fatally shot in the leg by the suspect after a pedestrian traffic stop. The suspect was fatally shot by other responding deputies. ,0,NA,0,0,,,,,,,1
1804868,9/24/20,Florida,Sebring,,9133 Markland Ln,27.423,-81.5123,Deputy,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed","https://www.abcactionnews.com/news/region-desoto-highlands-hardee/wanted-man-killed-in-deputy-involved-shooting-in-highlands-county-sheriff ,https://www.facebook.com/HighlandsCountySheriffsOffice/posts/3253380711425169 ",0,Deputy,Sheriff,0,0,0,0,NA,0,Suspect-inflicted,Sheriff's deputy was non-fatally shot in his bulletproof vest by suspect while responding to an arrest warrant. The suspect was fatally shot by other deputies.,0,NA,0,0,,,,,,,1
1806729,9/26/20,Missouri,Peculiar,,S Hedgewood Hills and SE Outer Rd,38.7107,-94.4415,Officer,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot","https://fox4kc.com/news/suspect-in-custody-after-two-officers-shot-in-peculiar/ ,https://www.kansascity.com/news/local/crime/article246142260.html ",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local officer was non-fatally shot by suscpect. The officer was struck with birdshot in the lip and calf. ,0,NA,0,0,,,,,,,1
1806729,9/26/20,Missouri,Peculiar,,S Hedgewood Hills and SE Outer Rd,38.7107,-94.4415,Officer,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot","https://fox4kc.com/news/suspect-in-custody-after-two-officers-shot-in-peculiar/,https://www.kansascity.com/news/local/crime/article246142260.html",0,Officer,Local,0,0,0,0,NA,0,Suspect-inflicted,Local officer was non-fatally shot by suscpect. The officer was struck with birdshot in the arms.,0,NA,0,0,,,,,,,1
1807717,9/28/20,Florida,Jacksonville,,7200 Block of Rutledge Pearson Dr,30.3913,-81.7151,Detective R.M. Nauss,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Drug involvement","https://www.news4jax.com/news/local/2020/09/28/officer-shot-in-jacksonville-near-ribault-high-school/ ,https://www.firstcoastnews.com/article/news/crime/jso-on-scene-of-police-involved-incident-in-ribault/77-44105bd8-5b73-4bbd-80fb-bd52b94a412d ,https://cbs12.com/news/local/florida-detective-shot-during-search-warrant ",0,Deputy,Sheriff,0,0,0,0,NA,0,Suspect-inflicted,Sheriff's deputy was non-fatally shot multiple times in the chest by the suspect during a search warrant.,0,NA,0,0,,,,,,,1
1811397,10/1/20,West Virginia,Coal City,,1400 block of W Whitby Rd,37.6657,-81.1843,Deputy,victim,,,Adult 18+,Injured,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed","https://wvva.com/2020/10/01/officer-involved-shooting-in-raleigh-county-leaves-one-dead/ ,https://www.wvnstv.com/top-stories/raleigh-county-deputies-investigate-officer-involved-shooting/ ",0,Deputy,Sheriff,0,0,0,0,NA,0,Suspect-inflicted,Sheriff's deputy was non-fatally shot twice in the chest by a suspect following a chase that ended in a shootout. The suspect was fatally shot on the scene. More info: https://wvmetronews.com/2020/10/01/one-dead-deputy-injured-in-officer-involved-shooting-in-raleigh-county/ ,0,NA,0,0,,,,,,,1
1811722,9/30/20,Georgia,Bowman,,Rehoboth Rd,34.1955,-83.0301,Deputy Jonathan Alewine,victim,male,,Adult 18+,Injured,"Shot - Wounded/Injured,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - Bystander shot,Possession of gun by felon or prohibited person","https://www.wspa.com/news/top-stories/officer-involved-shooting-in-elbert-county-under-investigation/ ,https://www.ajc.com/news/gbi-deputy-injured-by-gunfire-while-responding-to-911-call-in-cemetery/U2LDDPNSAFFALHAGMDVMCKJ5HA/ ,https://www.onlineathens.com/news/20201202/former-elbert-county-deputy-charged-in-shooting-of-fellow-deputy ",0,Deputy,Sheriff,0,0,1,0,NA,1,Blue-on-blue,Sheriff's deputy was non-fatally shot in the hand by another deputy while responding to a possible self-harm call.,0,NA,0,0,,,,,,,1
