"","incidentid","date","statuslabel","status2","state","latitude","longitude","agencytypelabel","agencytype2","sources"
"1711",1509563,2019-09-21,"Nonfatal",2,"Arizona",35.1999,-111.619,"Local",1,"https://www.abc15.com/news/region-northern-az/flagstaff/pd-flagstaff-police-chase-suspect-exchange-gunfire-behind-el-tapatio-restaurant,https://azdailysun.com/news/local/flagstaff-police-stop-hostage-situation-saturday/article_c0b4fa4e-bcb7-5beb-ad9c-e98485ffab2e.html,http://flagscanner.com/update-to-officer-involved-shooting-with-video/"
"1712",1511692,2019-09-21,"Nonfatal",2,"Arizona",33.3792,-111.732,"Local",1,"https://www.azfamily.com/news/mcso-busts-black-market-drug-operation-at-chandler-and-gilbert/article_6ddf6580-df11-11e9-9fd5-fbb6304d774d.html"
"1713",1514138,2019-09-27,"Fatal",1,"Texas",29.9014,-95.6253,"Local",1,"https://www.khou.com/article/news/harris-county-sheriffs-deputy-injured-in-shooting/285-bbb58edc-3443-41d1-b6d5-76c6e911cf6c,https://abc13.com/pioneering-deputy-dies-after-being-shot-from-behind-sheriff/5573573/,https://dfw.cbslocal.com/2019/09/27/harris-county-deputy-shot-killed-in-line-of-duty/,https://abc13.com/timeline-of-fatal-deputy-shooting/5574162/,https://www.khou.com/article/news/crime/suspect-in-deputy-shooting-has-violent-criminal-history/285-0430c66d-ded5-4520-a64f-65bd17fe9232,https://www.khou.com/article/news/crime/no-bond-for-suspect-charged-in-shooting-death-ofhttps://www.khou.com/article/news/crime/no-bond-for-suspect-charged-in-shooting-death-of-deputy-sandee-deputy-sandeep-dhaliwal/285-abf3733d-a2b6-4571-ae58-8da371575ad6"
"1714",1515147,2019-09-29,"Nonfatal",2,"Florida",25.6848,-80.394,"Local",1,"https://wsvn.com/news/local/man-barricades-himself-inside-sw-miami-dade-home/,https://wsvn.com/news/local/man-dies-after-standoff-with-police-at-kendall-apartment-complex/,https://www.local10.com/news/florida/miami-dade/man-barricaded-inside-apartment-dies-after-exchanging-gunfire-with-police"
"1715",1517380,2019-10-01,"Nonfatal",2,"California",34.0497,-117.293,"Local",1,"https://www.nbclosangeles.com/news/local/Officer-Shot-Neck-in-bank-robbery-Colton-561928961.html,https://abc7.com/suspect-dead-after-shooting-at-colton-bank/5583584/"
"1716",1520547,2019-10-06,"Nonfatal",2,"Missouri",38.7509,-90.2608,"Local",1,"https://krcgtv.com/news/local/5-wounded-in-shooting-at-large-st-louis-gathering,https://www.stltoday.com/news/local/crime-and-courts/five-shot-including-city-police-officer-at-high-school-alumni/article_50aa84f2-3149-5a3e-b477-17c969b3cf2d.html"
"1717",1525578,2019-10-12,"Nonfatal",2,"Virginia",36.9628,-80.3208,"Sheriff",2,"https://www.wfxrtv.com/news/a-man-in-custody-after-he-allegedly-shot-at-deputies-in-floyd-county/,https://www.wsls.com/news/state-police-investigating-after-shootout-between-between-a-man-and-floyd-county-deputies,https://www.roanoke.com/news/crime/floyd-county-deputy-s-injuries-relatively-minor-in-shooting-incident/article_520fd0d0-4aca-53ee-8b01-e25cdea5f61d.html,https://www.wdbj7.com/content/news/Floyd-County-deputies-involved-in-shootout-after-traffic-stop-562936151.html"
"1718",1526720,2019-10-14,"Nonfatal",2,"North Carolina",36.0357,-79.9844,"Sheriff",2,"https://www.wfmynews2.com/article/news/local/man-barricades-himself-inside-high-point-home-braddock-road/83-01bfe55b-3921-4306-adcf-72f6f43eea68,https://www.wsoctv.com/news/north-carolina/2-deputies-shot-man-dead-after-hours-long-north-carolina-eviction-standoff/997642387,https://myfox8.com/2019/10/14/standoff-on-braddock-road-in-high-point-ends-with-suspect-dead-2-deputies-shot/"
"1719",1526720,2019-10-14,"Nonfatal",2,"North Carolina",36.0357,-79.9844,"Sheriff",2,"https://www.wfmynews2.com/article/news/local/man-barricades-himself-inside-high-point-home-braddock-road/83-01bfe55b-3921-4306-adcf-72f6f43eea68,https://www.wsoctv.com/news/north-carolina/2-deputies-shot-man-dead-after-hours-long-north-carolina-eviction-standoff/997642387,https://myfox8.com/2019/10/14/standoff-on-braddock-road-in-high-point-ends-with-suspect-dead-2-deputies-shot/"
"1720",1529331,2019-10-18,"Nonfatal",2,"Iowa",41.4968,-94.325,"Sheriff",2,"https://www.desmoinesregister.com/story/news/2019/10/18/stuart-police-shooting-two-police-officers-reported-down/4019348002/,https://theperrynews.com/two-officers-down-suspects-barricaded-in-stuart-shoot-out/?fbclid=IwAR2SDiEaXpULphkn9m6aGj9ZYkEerzq07OISIqtYx4DBwqTkxmP1tN-FTLM,https://www.weareiowa.com/news/local-news/mercyone-hospital-treating-two-guthrie-county-sheriff-deputies-shot-overnight/,https://www.desmoinesregister.com/story/news/crime-and-courts/2019/10/19/officers-injured-guthrie-county-iowa-shooting-were-released-hospital-discharged/4038645002/"
"1721",1529331,2019-10-18,"Nonfatal",2,"Iowa",41.4968,-94.325,"Sheriff",2,"https://www.desmoinesregister.com/story/news/2019/10/18/stuart-police-shooting-two-police-officers-reported-down/4019348002/,https://theperrynews.com/two-officers-down-suspects-barricaded-in-stuart-shoot-out/?fbclid=IwAR2SDiEaXpULphkn9m6aGj9ZYkEerzq07OISIqtYx4DBwqTkxmP1tN-FTLM,https://www.weareiowa.com/news/local-news/mercyone-hospital-treating-two-guthrie-county-sheriff-deputies-shot-overnight/,https://www.desmoinesregister.com/story/news/crime-and-courts/2019/10/19/officers-injured-guthrie-county-iowa-shooting-were-released-hospital-discharged/4038645002/"
"1722",1529593,2019-10-19,"Nonfatal",2,"Louisiana",32.5229,-92.7164,"Local",1,"https://www.thenewsstar.com/story/news/2019/10/18/shooting-grambling-state-university-injures-two-early-friday/4020405002/,https://www.theadvocate.com/baton_rouge/news/crime_police/article_7b6af8f2-f197-11e9-a113-b7bb66c77376.html,https://www.ktbs.com/news/crime/arrest-made-in-overnight-shooting-on-gsu-campus-that-wounded/article_6f8f4278-f182-11e9-8b2d-1f1fde1889d9.html,https://www.wafb.com/2019/10/18/injured-following-shooting-grambling-state-university-suspect-sought/"
"1723",1532103,2019-10-22,"Nonfatal",2,"Virginia",38.7854,-77.2906,"Local",1,"https://wvva.com/news/virginia-news-from-the-associated-press/2019/10/22/police-2-officers-hurt-in-shootout-3-found-dead-in-home/,https://www.nbc12.com/2019/10/22/people-dead-after-barricade-situation-northern-va/,https://www.nbcwashington.com/news/local/Fairfax-County-Officer-Injured-While-Responding-to-Barricade-Involving-Armed-Suspect-563598441.html,http://www.connectionnewspapers.com/news/2019/oct/23/three-people-dead-shooting-scene-burke/"
"1724",1532103,2019-10-22,"Nonfatal",2,"Virginia",38.7854,-77.2906,"Local",1,"https://wvva.com/news/virginia-news-from-the-associated-press/2019/10/22/police-2-officers-hurt-in-shootout-3-found-dead-in-home/,https://www.nbc12.com/2019/10/22/people-dead-after-barricade-situation-northern-va/,https://www.nbcwashington.com/news/local/Fairfax-County-Officer-Injured-While-Responding-to-Barricade-Involving-Armed-Suspect-563598441.html,http://www.connectionnewspapers.com/news/2019/oct/23/three-people-dead-shooting-scene-burke/"
"1725",1532781,2019-10-23,"Fatal",1,"California",38.642,-120.696,"Sheriff",2,"https://www.nbclosangeles.com/news/california/Northern-California-Sheriffs-Deputy-Shot-to-Death-2-Held-563704391.html,https://ktla.com/2019/10/23/el-dorado-county-sheriffs-deputy-fatally-shot-ride-along-passenger-injured/,https://www.kcra.com/article/el-dorado-county-deputy-killed-in-shooting/29561459,https://www.sacbee.com/article236555138.html,https://www.rgj.com/story/news/crime/2019/10/24/el-dorado-sheriff-3-men-arrested-fatal-deputy-shooting/4089996002/"
"1726",1537539,2019-10-30,"Nonfatal",2,"Texas",33.23,-97.152,"Local",1,"https://www.dallasnews.com/news/2019/10/29/denton-police-officer-in-critical-condition-after-shooting-during-traffic-stop/,https://dfw.cbslocal.com/2019/10/29/2-arrested-shooting-denton-officer-urbano-rodriguez/"
"1727",1538457,2019-10-31,"Nonfatal",2,"West Virginia",38.4375,-82.2429,"Sheriff",2,"https://www.wowktv.com/news/local/two-deputies-shot-in-cabell-county/,https://www.herald-dispatch.com/_zapp/two-deputies-shot-suspect-killed-in-ona/article_7c76fb93-85e0-53f0-86b5-71f35e0a447b.html,https://wvva.com/news/top-stories/2019/10/30/two-cabell-county-deputies-shot-suspect-killed/,https://www.wvgazettemail.com/news/two-deputies-shot-suspect-killed-in-ona/article_8431b893-5583-5ce4-aa18-618ccb156c64.html,https://wchstv.com/news/local/suspect-facing-charges-in-connection-to-deputies-shot-in-cabell-county,http://wvmetronews.com/2019/10/31/sheriff-man-shot-and-killed-by-deputies-was-under-investigation-for-ona-vfd-shooting/,https://www.wsaz.com/content/news/Two-Cabell-County-Deputies-shot-on-the-job--564130241.html"
"1728",1538457,2019-10-31,"Nonfatal",2,"West Virginia",38.4375,-82.2429,"Sheriff",2,"https://www.wowktv.com/news/local/two-deputies-shot-in-cabell-county/,https://www.herald-dispatch.com/_zapp/two-deputies-shot-suspect-killed-in-ona/article_7c76fb93-85e0-53f0-86b5-71f35e0a447b.html,https://wvva.com/news/top-stories/2019/10/30/two-cabell-county-deputies-shot-suspect-killed/,https://www.wvgazettemail.com/news/two-deputies-shot-suspect-killed-in-ona/article_8431b893-5583-5ce4-aa18-618ccb156c64.html,https://wchstv.com/news/local/suspect-facing-charges-in-connection-to-deputies-shot-in-cabell-county,http://wvmetronews.com/2019/10/31/sheriff-man-shot-and-killed-by-deputies-was-under-investigation-for-ona-vfd-shooting/,https://www.wsaz.com/content/news/Two-Cabell-County-Deputies-shot-on-the-job--564130241.html"
"1729",1539944,2019-11-01,"Nonfatal",2,"North Carolina",35.3176,-80.8274,"Local",1,"https://www.wsoctv.com/news/local/law-enforcement-officer-shot-in-north-charlotte-neighborhood-sources-say/1003988679,https://www.wbtv.com/2019/11/04/shooting-fbi-task-force-officer-being-investigated-possible-friendly-fire-sources-say/"
"1730",1540694,2019-11-03,"Nonfatal",2,"Arizona",33.4006,-112.021,"Local",1,"https://www.azcentral.com/story/news/local/phoenix-breaking/2019/11/03/2-police-officers-injured-suspect-shot-south-phoenix/4148571002/,https://www.abc15.com/news/region-phoenix-metro/south-phoenix/pd-officers-injured-during-shooting-near-28th-street-and-roeser-road-in-phoenix,https://www.facebook.com/301030083305579/posts/3082106431864583?vh=e&d=n&sfns=mo,https://www.azcentral.com/story/news/local/phoenix-breaking/2019/11/03/2-police-officers-injured-suspect-shot-south-phoenix/4148571002/,https://www.azcentral.com/story/news/local/phoenix-breaking/2019/11/03/2-police-officers-injured-suspect-shot-south-phoenix/4148571002/,https://www.abc15.com/news/region-west-valley/glendale/police-investigating-shooting-at-taco-bell-in-glendale,https://www.phoenix.gov/police/oisinfo"
"1731",1541796,2019-11-05,"Fatal",1,"Ohio",39.7745,-84.2355,"Local",1,"https://www.daytondailynews.com/news/crime--law/crews-called-report-shooting-dayton/oZ5VcDeALgKLMlK5X1fkhP/,https://www.fox19.com/2019/11/05/dayton-police-detective-shot-critically-hurt-line-duty/,https://myfox28columbus.com/news/local/oshp-officer-shot-during-taskforce-operation,https://www.daytondailynews.com/news/crime--law/four-booked-into-jail-after-dayton-police-detective-shot-wounded/mQl5sWii8M6vWmDQSqtGCL/,https://local12.com/news/local/dayton-police-officer-has-died-from-injuries-he-suffered-in-a-shooting-cincinnati"
"1732",1543210,2019-11-06,"Nonfatal",2,"North Carolina",35.0324,-78.9327,"Sheriff",2,"https://www.wyff4.com/article/active-shooter-reported-at-cape-fear-valley-medical-center-in-fayetteville/29711056,https://www.fayobserver.com/news/20191106/lsquoall-i-heard-was-yellingrsquo-mdash-deputy-shot-suspect-killed-at-fayetteville-hospital"
"1733",1543280,2019-11-06,"Nonfatal",2,"North Carolina",35.7523,-80.3189,"Sheriff",2,"https://www.greensboro.com/news/crime/authorities-id-man-accused-of-shooting-his-wife-and-a/article_3f1ca0c1-4f44-5bdd-b562-073d479fcd8f.html"
"1734",1543835,2019-11-07,"Nonfatal",2,"Georgia",33.6845,-83.9866,"Sheriff",2,"https://www.11alive.com/article/news/local/rockdale-county-conyers-swat-response/85-aa9a8f38-b17c-4569-bb71-24cbcb01fc14,https://www.ajc.com/news/crime--law/developing-found-shot-prompting-swat-situation-neighborhood-near-conyers/y4WXfKFSPyvOzRUNSk5OZN/,https://www.11alive.com/article/news/crime/deputies-identified-after-rockdale-officer-involved-shooting/85-0ea4669d-87e6-44b2-bbd5-9eb84ed5b3b1"
"1735",1543835,2019-11-07,"Nonfatal",2,"Georgia",33.6845,-83.9866,"Sheriff",2,"https://www.11alive.com/article/news/local/rockdale-county-conyers-swat-response/85-aa9a8f38-b17c-4569-bb71-24cbcb01fc14,https://www.ajc.com/news/crime--law/developing-found-shot-prompting-swat-situation-neighborhood-near-conyers/y4WXfKFSPyvOzRUNSk5OZN/,https://www.11alive.com/article/news/crime/deputies-identified-after-rockdale-officer-involved-shooting/85-0ea4669d-87e6-44b2-bbd5-9eb84ed5b3b1"
"1736",1547442,2019-11-11,"Nonfatal",2,"Colorado",40.4137,-105.124,"Local",1,"https://www.thedenverchannel.com/news/local-news/loveland-swat-team-fatally-shoots-homicide-suspect-monday-evening,https://kdvr.com/2019/11/13/authorities-release-names-of-woman-killed-by-loveland-police-man-she-is-suspected-of-killing/,https://www.coloradoan.com/story/news/2019/11/13/two-dead-loveland-officer-involved-shooting-incident-identified/4178382002/,https://www.reporterherald.com/2019/12/05/cause-of-death-for-3300-cuchara-court-homicide-victim-and-suspect-released/"
"1737",1550277,2019-11-14,"Nonfatal",2,"Colorado",40.3775,-104.713,"Local",1,"https://www.thedenverchannel.com/news/local-news/large-police-presence-in-evans-residents-warned-to-shelter-in-place,https://www.greeleytribune.com/news/weld-authorities-identify-victim-from-thursdays-shoot-out-with-greeley-police/"
"1738",1552636,2019-11-19,"Nonfatal",2,"Michigan",41.9092,-83.4016,"Local",1,"https://www.monroenews.com/news/20191119/two-police-officers-shot-at-in-city-of-monroe,http://www4.toledoblade.com/local/police-fire/2019/11/19/officer-involved-shooting-reported-in-monroe/stories/20191119102,https://www.detroitnews.com/story/news/local/michigan/2019/11/20/police-monroe-washington-arms-apartments-gunfire/4246113002/,https://www.mlive.com/news/2019/12/simba-lion-suspect-in-monroe-police-shooting-dies.html"
"1739",1552636,2019-11-19,"Nonfatal",2,"Michigan",41.9092,-83.4016,"Local",1,"https://www.monroenews.com/news/20191119/two-police-officers-shot-at-in-city-of-monroe,http://www4.toledoblade.com/local/police-fire/2019/11/19/officer-involved-shooting-reported-in-monroe/stories/20191119102,https://www.detroitnews.com/story/news/local/michigan/2019/11/20/police-monroe-washington-arms-apartments-gunfire/4246113002/,https://www.mlive.com/news/2019/12/simba-lion-suspect-in-monroe-police-shooting-dies.html"
"1740",1553105,2019-11-19,"Nonfatal",2,"Illinois",41.9537,-87.7363,"Local",1,"https://twitter.com/Chicago_Scanner/status/1196972694274822146,https://chicago.cbslocal.com/2019/11/19/huge-police-presence-seen-on-irving-park-road-near-kennedy-expressway/,https://chicago.suntimes.com/2019/11/20/20974564/lane-tech-student-shot-crossfire-gunfight-police-fleeing-bank-robbery-suspect,https://chicago.suntimes.com/2019/11/20/20974564/lane-tech-student-shot-crossfire-gunfight-police-fleeing-bank-robbery-suspect,https://www.cbsnews.com/news/rylan-wilder-teen-musician-shot-accidentally-by-illinois-police-officer-2019-11-27/"
"1741",1553441,2019-11-19,"Fatal",1,"Georgia",33.4565,-81.9829,"Sheriff",2,"https://www.augustachronicle.com/news/20191119/richmond-county-investigator-killed-suspect-injured-in-custody,https://www.ajc.com/news/crime--law/breaking-deputy-shot-killed-augusta-reports-say/25A2Xv4g4bpH572mBzR9aI/,https://www.wrdw.com/content/news/Suspect-in-Richmond-County-officer-death-officially-arrested-charged-565335902.html"
"1742",1553979,2019-11-20,"Fatal",1,"Michigan",42.44,-83.161,"Local",1,"https://www.fox2detroit.com/news/2-detroit-police-officers-shot-near-8-mile-and-wyoming-on-citys-west-side,https://www.freep.com/story/news/local/michigan/detroit/2019/11/20/detroit-police-officers-shot-west-side/4255709002/,https://www.wxyz.com/news/detroit-police-officers-shot-on-citys-west-side-injuries-currently-unknown,https://www.detroitnews.com/story/news/local/detroit-city/2019/11/21/detroit-mourns-slain-police-officer-rasheen-mcclain/4258300002/,https://wwjnewsradio.radio.com/articles/news/man-charged-with-16-counts-in-detroit-officers-slaying"
"1743",1553979,2019-11-20,"Nonfatal",2,"Michigan",42.44,-83.161,"Local",1,"https://www.fox2detroit.com/news/2-detroit-police-officers-shot-near-8-mile-and-wyoming-on-citys-west-side,https://www.freep.com/story/news/local/michigan/detroit/2019/11/20/detroit-police-officers-shot-west-side/4255709002/,https://www.wxyz.com/news/detroit-police-officers-shot-on-citys-west-side-injuries-currently-unknown,https://www.detroitnews.com/story/news/local/detroit-city/2019/11/21/detroit-mourns-slain-police-officer-rasheen-mcclain/4258300002/,https://wwjnewsradio.radio.com/articles/news/man-charged-with-16-counts-in-detroit-officers-slaying"
"1744",1554475,2019-11-21,"Nonfatal",2,"Pennsylvania",40.0169,-75.0607,"Local",1,"https://philadelphia.cbslocal.com/2019/11/21/philadelphia-police-officer-suspect-injured-gun-battle-outside-septa-bus-wissinoming-police-say/,https://www.nbcphiladelphia.com/news/local/Philadelphia-Police-Officer-Shooting-SEPTA-565276632.html,https://philadelphia.cbslocal.com/2019/11/22/walter-farrell-charged-attempted-murder-opening-fire-philadelphia-police-outside-septa-bus-da-says/"
"1745",1556147,2019-11-23,"Nonfatal",2,"Indiana",38.7245,-85.2316,"State",3,"https://www.wave3.com/2019/11/23/active-shooter-jefferson-county-indiana-now-custody-police-report/,https://www.whas11.com/article/news/local/indiana/indiana-state-trooper-shot-wounded-during-standoff/417-fcd6f40b-ea12-43e5-9709-86121e5075b1,https://madisoncourier.com/Content/News/News/Article/Update-Man-59-being-held-in-wounding-of-trooper/178/961/117674,https://www.wdrb.com/news/man-accused-of-shooting-indiana-state-police-trooper-said-he/article_6221c356-0fa3-11ea-94ec-dbfa719b02ac.html,https://www.nolangroupmedia.com/manchester_enterprise/news/clay-man-accused-of-shooting-indiana-trooper/article_81500b8e-160b-11ea-ad85-b780669b394d.html"
